id,name,code,kota_id/id
1703080,PADANG JAYA,1703080,1703
1703090,KETAHUN,1703090,1703
1703091,NAPAL PUTIH,1703091,1703
1703092,ULOK KUPAI,1703092,1703
1703093,PINANG RAYA,1703093,1703
1703100,PUTRI HIJAU,1703100,1703
1703101,MARGA SAKTI SEBELAT,1703101,1703
1704010,NASAL,1704010,1704
1704020,MAJE,1704020,1704
1704030,KAUR SELATAN,1704030,1704
1704031,TETAP,1704031,1704
1704040,KAUR TENGAH,1704040,1704
1704041,LUAS,1704041,1704
1704042,MUARA SAHUNG,1704042,1704
1704050,KINAL,1704050,1704
1704051,SEMIDANG GUMAY,1704051,1704
1704060,TANJUNG KEMUNING,1704060,1704
1704061,KELAM TENGAH,1704061,1704
1704070,KAUR UTARA,1704070,1704
1704071,PADANG GUCI HILIR,1704071,1704
1704072,LUNGKANG KULE,1704072,1704
1704073,PADANG GUCI HULU,1704073,1704
1705010,SEMIDANG ALAS MARAS,1705010,1705
1705020,SEMIDANG ALAS,1705020,1705
1705030,TALO,1705030,1705
1705031,ILIR TALO,1705031,1705
1705032,TALO KECIL,1705032,1705
1705033,ULU TALO,1705033,1705
1705040,SELUMA,1705040,1705
1705041,SELUMA SELATAN,1705041,1705
1705042,SELUMA BARAT,1705042,1705
1705043,SELUMA TIMUR,1705043,1705
1705044,SELUMA UTARA,1705044,1705
1705050,SUKARAJA,1705050,1705
1705051,AIR PERIUKAN,1705051,1705
1705052,LUBUK SANDI,1705052,1705
1706010,IPUH,1706010,1706
1706011,AIR RAMI,1706011,1706
1706012,MALIN DEMAN,1706012,1706
1706020,PONDOK SUGUH,1706020,1706
1706021,SUNGAI RUMBAI,1706021,1706
1706022,TERAMANG JAYA,1706022,1706
1706030,TERAS TERUNJAM,1706030,1706
1706031,PENARIK,1706031,1706
1706032,SELAGAN RAYA,1706032,1706
1706040,KOTA MUKOMUKO,1706040,1706
1706041,AIR DIKIT,1706041,1706
1706042,XIV KOTO,1706042,1706
1706050,LUBUK PINANG,1706050,1706
1706051,AIR MANJUNTO,1706051,1706
1706052,V KOTO,1706052,1706
1707010,RIMBO PENGADANG,1707010,1707
1707011,TOPOS,1707011,1707
1707020,LEBONG SELATAN,1707020,1707
1707021,BINGIN KUNING,1707021,1707
1707030,LEBONG TENGAH,1707030,1707
1707031,LEBONG SAKTI,1707031,1707
1707040,LEBONG ATAS,1707040,1707
1707042,PELABAI,1707042,1707
1707050,LEBONG UTARA,1707050,1707
1707051,AMEN,1707051,1707
1707052,URAM JAYA,1707052,1707
1707053,PINANG BELAPIS,1707053,1707
1708010,MUARA KEMUMU,1708010,1708
1708020,BERMANI ILIR,1708020,1708
1708030,SEBERANG MUSI,1708030,1708
1708040,TEBAT KARAI,1708040,1708
1708050,KEPAHIANG,1708050,1708
1708060,KABA WETAN,1708060,1708
1708070,UJAN MAS,1708070,1708
1708080,MERIGI,1708080,1708
1709010,TALANG EMPAT,1709010,1709
1709020,KARANG TINGGI,1709020,1709
1709030,TABA PENANJUNG,1709030,1709
1709031,MERIGI KELINDANG,1709031,1709
1709040,PAGAR JATI,1709040,1709
1709041,MERIGI SAKTI,1709041,1709
1709050,PONDOK KELAPA,1709050,1709
1709051,PONDOK KUBANG,1709051,1709
1709060,PEMATANG TIGA,1709060,1709
1709061,BANG HAJI,1709061,1709
1771010,SELEBAR,1771010,1771
1771011,KAMPUNG MELAYU,1771011,1771
1771020,GADING CEMPAKA,1771020,1771
1771021,RATU AGUNG,1771021,1771
1771022,RATU SAMBAN,1771022,1771
1771023,SINGARAN PATI,1771023,1771
1771030,TELUK SEGARA,1771030,1771
1771031,SUNGAI SERUT,1771031,1771
1771040,MUARA BANGKA HULU,1771040,1771
1801040,BALIK BUKIT,1801040,1801
1801041,SUKAU,1801041,1801
1801042,LUMBOK SEMINUNG,1801042,1801
1801050,BELALAU,1801050,1801
1801051,SEKINCAU,1801051,1801
1801052,SUOH,1801052,1801
1801053,BATU BRAK,1801053,1801
1801054,PAGAR DEWA,1801054,1801
1801055,BATU KETULIS,1801055,1801
1801056,BANDAR NEGERI SUOH,1801056,1801
1801060,SUMBER JAYA,1801060,1801
1801061,WAY TENONG,1801061,1801
1801062,GEDUNG SURIAN,1801062,1801
1801063,KEBUN TEBU,1801063,1801
1801064,AIR HITAM,1801064,1801
1802010,WONOSOBO,1802010,1802
1802011,SEMAKA,1802011,1802
1802012,BANDAR NEGERI SEMUONG,1802012,1802
1802020,KOTA AGUNG,1802020,1802
1802021,PEMATANG SAWA,1802021,1802
1802022,KOTA AGUNG TIMUR,1802022,1802
1802023,KOTA AGUNG BARAT,1802023,1802
1802030,PULAU PANGGUNG,1802030,1802
1802031,ULUBELU,1802031,1802
1802032,AIR NANINGAN,1802032,1802
1802040,TALANG PADANG,1802040,1802
1802041,SUMBEREJO,1802041,1802
1802042,GISTING,1802042,1802
1802043,GUNUNG ALIP,1802043,1802
1802050,PUGUNG,1802050,1802
1802101,BULOK,1802101,1802
1802110,CUKUH BALAK,1802110,1802
1802111,KELUMBAYAN,1802111,1802
1802112,LIMAU,1802112,1802
1802113,KELUMBAYAN BARAT,1802113,1802
1803060,NATAR,1803060,1803
1803070,JATI AGUNG,1803070,1803
1803080,TANJUNG BINTANG,1803080,1803
1803081,TANJUNG SARI,1803081,1803
1803090,KATIBUNG,1803090,1803
1803091,MERBAU MATARAM,1803091,1803
1803092,WAY SULAN,1803092,1803
1803100,SIDOMULYO,1803100,1803
1803101,CANDIPURO,1803101,1803
1803102,WAY PANJI,1803102,1803
1803110,KALIANDA,1803110,1803
1803111,RAJABASA,1803111,1803
1803120,PALAS,1803120,1803
1803121,SRAGI,1803121,1803
1803130,PENENGAHAN,1803130,1803
1803131,KETAPANG,1803131,1803
1803132,BAKAUHENI,1803132,1803
1804010,METRO KIBANG,1804010,1804
1804020,BATANGHARI,1804020,1804
1804030,SEKAMPUNG,1804030,1804
1804040,MARGATIGA,1804040,1804
1804050,SEKAMPUNG UDIK,1804050,1804
1804060,JABUNG,1804060,1804
1804061,PASIR SAKTI,1804061,1804
1804062,WAWAY KARYA,1804062,1804
1804063,MARGA SEKAMPUNG,1804063,1804
1804070,LABUHAN MARINGGAI,1804070,1804
1804071,MATARAM BARU,1804071,1804
1804072,BANDAR SRIBAWONO,1804072,1804
1804073,MELINTING,1804073,1804
1804074,GUNUNG PELINDUNG,1804074,1804
1804080,WAY JEPARA,1804080,1804
1804081,BRAJA SLEBAH,1804081,1804
1804082,LABUHAN RATU,1804082,1804
1804090,SUKADANA,1804090,1804
1804091,BUMI AGUNG,1804091,1804
1804092,BATANGHARI NUBAN,1804092,1804
1804100,PEKALONGAN,1804100,1804
1804110,RAMAN UTARA,1804110,1804
1804120,PURBOLINGGO,1804120,1804
1804121,WAY BUNGUR,1804121,1804
1805010,PADANG RATU,1805010,1805
1805011,SELAGAI LINGGA,1805011,1805
1805012,PUBIAN,1805012,1805
1805013,ANAK TUHA,1805013,1805
1805014,ANAK RATU AJI,1805014,1805
1805020,KALIREJO,1805020,1805
1805021,SENDANG AGUNG,1805021,1805
1805030,BANGUNREJO,1805030,1805
1805040,GUNUNG SUGIH,1805040,1805
1805041,BEKRI,1805041,1805
1805042,BUMI RATU NUBAN,1805042,1805
1805050,TRIMURJO,1805050,1805
1805060,PUNGGUR,1805060,1805
1805061,KOTA GAJAH,1805061,1805
1805070,SEPUTIH RAMAN,1805070,1805
1805080,TERBANGGI BESAR,1805080,1805
1805081,SEPUTIH AGUNG,1805081,1805
1805082,WAY PENGUBUAN,1805082,1805
1805090,TERUSAN NUNYAI,1805090,1805
1805100,SEPUTIH MATARAM,1805100,1805
1805101,BANDAR MATARAM,1805101,1805
1805110,SEPUTIH BANYAK,1805110,1805
1805111,WAY SEPUTIH,1805111,1805
1805120,RUMBIA,1805120,1805
1805121,BUMI NABUNG,1805121,1805
1805122,PUTRA RUMBIA,1805122,1805
1805130,SEPUTIH SURABAYA,1805130,1805
1805131,BANDAR SURABAYA,1805131,1805
1806010,BUKIT KEMUNING,1806010,1806
1806011,ABUNG TINGGI,1806011,1806
1806020,TANJUNG RAJA,1806020,1806
1806030,ABUNG BARAT,1806030,1806
1806031,ABUNG TENGAH,1806031,1806
1806032,ABUNG  KUNANG,1806032,1806
1806033,ABUNG PEKURUN,1806033,1806
1806040,KOTABUMI,1806040,1806
1806041,KOTABUMI UTARA,1806041,1806
1806042,KOTABUMI SELATAN,1806042,1806
1806050,ABUNG SELATAN,1806050,1806
1806051,ABUNG SEMULI,1806051,1806
1806052,BLAMBANGAN PAGAR,1806052,1806
1806060,ABUNG TIMUR,1806060,1806
1806061,ABUNG SURAKARTA,1806061,1806
1806070,SUNGKAI SELATAN,1806070,1806
1806071,MUARA SUNGKAI,1806071,1806
1806072,BUNGA MAYANG,1806072,1806
1806073,SUNGKAI  BARAT,1806073,1806
1806074,SUNGKAI JAYA,1806074,1806
1806080,SUNGKAI UTARA,1806080,1806
1806081,HULUSUNGKAI,1806081,1806
1806082,SUNGKAI TENGAH,1806082,1806
1807010,BANJIT,1807010,1807
1807020,BARADATU,1807020,1807
1807021,GUNUNG LABUHAN,1807021,1807
1807030,KASUI,1807030,1807
1807031,REBANG TANGKAS,1807031,1807
1807040,BLAMBANGAN UMPU,1807040,1807
1807041,WAY TUBA,1807041,1807
1807042,NEGERI AGUNG,1807042,1807
1807050,BAHUGA,1807050,1807
1807051,BUAY  BAHUGA,1807051,1807
1807052,BUMI AGUNG,1807052,1807
1807060,PAKUAN RATU,1807060,1807
1807061,NEGARA BATIN,1807061,1807
1807062,NEGERI BESAR,1807062,1807
1808030,BANJAR AGUNG,1808030,1808
1808031,BANJAR MARGO,1808031,1808
1808032,BANJAR BARU,1808032,1808
1808040,GEDUNG AJI,1808040,1808
1808041,PENAWAR AJI,1808041,1808
1808042,MERAKSA AJI,1808042,1808
1808050,MENGGALA,1808050,1808
1808051,PENAWAR TAMA,1808051,1808
1808052,RAWAJITU SELATAN,1808052,1808
1808053,GEDUNG MENENG,1808053,1808
1808054,RAWAJITU TIMUR,1808054,1808
1808055,RAWA PITU,1808055,1808
1808056,GEDUNG AJI BARU,1808056,1808
1808057,DENTE TELADAS,1808057,1808
1808058,MENGGALA TIMUR,1808058,1808
1809010,PUNDUH PIDADA,1809010,1809
1809011,MARGA PUNDUH,1809011,1809
1809020,PADANG CERMIN,1809020,1809
1809021,TELUK PANDAN,1809021,1809
1809022,WAY RATAI,1809022,1809
1809030,KEDONDONG,1809030,1809
1809031,WAY KHILAU,1809031,1809
1809040,WAY LIMA,1809040,1809
1809050,GEDUNG TATAAN,1809050,1809
1809060,NEGERI KATON,1809060,1809
1809070,TEGINENENG,1809070,1809
1810010,PARDASUKA,1810010,1810
1810020,AMBARAWA,1810020,1810
1810030,PAGELARAN,1810030,1810
1810031,PAGELARAN UTARA,1810031,1810
1810040,PRINGSEWU,1810040,1810
1810050,GADING REJO,1810050,1810
1810060,SUKOHARJO,1810060,1810
1810070,BANYUMAS,1810070,1810
1810080,ADI LUWIH,1810080,1810
1811010,WAY SERDANG,1811010,1811
1811020,SIMPANG PEMATANG,1811020,1811
1811030,PANCA JAYA,1811030,1811
1811040,TANJUNG RAYA,1811040,1811
1811050,MESUJI,1811050,1811
1811060,MESUJI TIMUR,1811060,1811
1811070,RAWAJITU UTARA,1811070,1811
1812010,TULANG BAWANG UDIK,1812010,1812
1812020,TUMI JAJAR,1812020,1812
1812030,TULANG BAWANG TENGAH,1812030,1812
1812040,PAGAR DEWA,1812040,1812
1812050,LAMBU KIBANG,1812050,1812
1812060,GUNUNG TERANG,1812060,1812
1812061,BATU PUTIH,1812061,1812
1812070,GUNUNG AGUNG,1812070,1812
1812080,WAY KENANGA,1812080,1812
1813010,LEMONG,1813010,1813
1813020,PESISIR UTARA,1813020,1813
1813030,PULAU PISANG,1813030,1813
1813040,KARYA PENGGAWA,1813040,1813
1813050,WAY KRUI,1813050,1813
1813060,PESISIR TENGAH,1813060,1813
1813070,KRUI SELATAN,1813070,1813
1813080,PESISIR SELATAN,1813080,1813
1813090,NGAMBUR,1813090,1813
1813100,NGARAS,1813100,1813
1813110,BANGKUNAT,1813110,1813
1871010,TELUK BETUNG BARAT,1871010,1871
1871011,TELUKBETUNG TIMUR,1871011,1871
1871020,TELUK BETUNG SELATAN,1871020,1871
1871021,BUMI WARAS,1871021,1871
1871030,PANJANG,1871030,1871
1871040,TANJUNG KARANG TIMUR,1871040,1871
1871041,KEDAMAIAN,1871041,1871
1871050,TELUK BETUNG UTARA,1871050,1871
1871060,TANJUNG KARANG PUSAT,1871060,1871
1871061,ENGGAL,1871061,1871
1871070,TANJUNG KARANG BARAT,1871070,1871
1871071,KEMILING,1871071,1871
1871072,LANGKAPURA,1871072,1871
1871080,KEDATON,1871080,1871
1871081,RAJABASA,1871081,1871
1871082,TANJUNG SENANG,1871082,1871
1871083,LABUHAN RATU,1871083,1871
1871090,SUKARAME,1871090,1871
1871091,SUKABUMI,1871091,1871
1871092,WAY HALIM,1871092,1871
1872011,METRO SELATAN,1872011,1872
1872012,METRO BARAT,1872012,1872
1872021,METRO TIMUR,1872021,1872
1872022,METRO PUSAT,1872022,1872
1872023,METRO UTARA,1872023,1872
1901070,MENDO BARAT,1901070,1901
1901080,MERAWANG,1901080,1901
1901081,PUDING BESAR,1901081,1901
1901090,SUNGAI LIAT,1901090,1901
1901091,PEMALI,1901091,1901
1901092,BAKAM,1901092,1901
1901130,BELINYU,1901130,1901
1901131,RIAU SILIP,1901131,1901
1902010,MEMBALONG,1902010,1902
1902060,TANJUNGPANDAN,1902060,1902
1902061,BADAU,1902061,1902
1902062,SIJUK,1902062,1902
1902063,SELAT NASIK,1902063,1902
1903010,KELAPA,1903010,1903
1903020,TEMPILANG,1903020,1903
1903030,MENTOK,1903030,1903
1903040,SIMPANG TERITIP,1903040,1903
1903050,JEBUS,1903050,1903
1903051,PARITTIGA,1903051,1903
1904010,KOBA,1904010,1904
1904011,LUBUK BESAR,1904011,1904
1904020,PANGKALAN BARU,1904020,1904
1904021,NAMANG,1904021,1904
1904030,SUNGAI SELAN,1904030,1904
1904040,SIMPANG KATIS,1904040,1904
1905010,PAYUNG,1905010,1905
1905011,PULAU BESAR,1905011,1905
1905020,SIMPANG RIMBA,1905020,1905
1905030,TOBOALI,1905030,1905
1905031,TUKAK SADAI,1905031,1905
1905040,AIR GEGAS,1905040,1905
1905050,LEPAR PONGOK,1905050,1905
1905051,KEPULAUAN PONGOK,1905051,1905
1906010,DENDANG,1906010,1906
1906011,SIMPANG PESAK,1906011,1906
1906020,GANTUNG,1906020,1906
1906021,SIMPANG RENGGIANG,1906021,1906
1906030,MANGGAR,1906030,1906
1906031,DAMAR,1906031,1906
1906040,KELAPA KAMPIT,1906040,1906
1971010,RANGKUI,1971010,1971
1971020,BUKIT INTAN,1971020,1971
1971021,GIRIMAYA,1971021,1971
1971030,PANGKAL BALAM,1971030,1971
1971031,GABEK,1971031,1971
1971040,TAMAN SARI,1971040,1971
1971041,GERUNGGANG,1971041,1971
2101010,MORO,2101010,2101
2101011,DURAI,2101011,2101
2101020,KUNDUR,2101020,2101
2101021,KUNDUR UTARA,2101021,2101
2101022,KUNDUR BARAT,2101022,2101
2101023,UNGAR,2101023,2101
2101024,BELAT,2101024,2101
2101030,KARIMUN,2101030,2101
2101031,BURU,2101031,2101
2101032,MERAL,2101032,2101
2101033,TEBING,2101033,2101
2101034,MERAL BARAT,2101034,2101
2102040,TELUK BINTAN,2102040,2102
2102050,BINTAN UTARA,2102050,2102
2102051,TELUK SEBONG,2102051,2102
2102052,SERI KUALA LOBAM,2102052,2102
2102060,BINTAN TIMUR,2102060,2102
2102061,GUNUNG KIJANG,2102061,2102
2102062,MANTANG,2102062,2102
2102063,BINTAN PESISIR,2102063,2102
2102064,TOAPAYA,2102064,2102
2102070,TAMBELAN,2102070,2102
2103030,MIDAI,2103030,2103
2103031,SUAK MIDAI,2103031,2103
2103040,BUNGURAN BARAT,2103040,2103
2103041,BUNGURAN UTARA,2103041,2103
2103042,PULAU LAUT,2103042,2103
2103043,PULAU TIGA,2103043,2103
2103044,BUNGURAN BATUBI,2103044,2103
2103045,PULAU TIGA BARAT,2103045,2103
2103050,BUNGURAN TIMUR,2103050,2103
2103051,BUNGURAN TIMUR LAUT,2103051,2103
2103052,BUNGURAN TENGAH,2103052,2103
2103053,BUNGURAN SELATAN,2103053,2103
2103060,SERASAN,2103060,2103
2103061,SUBI,2103061,2103
2103062,SERASAN TIMUR,2103062,2103
2104010,SINGKEP BARAT,2104010,2104
2104011,KEPULAUAN POSEK,2104011,2104
2104020,SINGKEP,2104020,2104
2104021,SINGKEP SELATAN,2104021,2104
2104022,SINGKEP PESISIR,2104022,2104
2104030,LINGGA,2104030,2104
2104031,SELAYAR,2104031,2104
2104032,LINGGA TIMUR,2104032,2104
2104040,LINGGA UTARA,2104040,2104
2104050,SENAYANG,2104050,2104
2105010,JEMAJA,2105010,2105
2105020,JEMAJA TIMUR,2105020,2105
2105030,SIANTAN SELATAN,2105030,2105
2105040,SIANTAN,2105040,2105
2105050,SIANTAN TIMUR,2105050,2105
2105060,SIANTAN TENGAH,2105060,2105
2105070,PALMATAK,2105070,2105
2171010,BELAKANG PADANG,2171010,2171
2171020,BULANG,2171020,2171
2171030,GALANG,2171030,2171
2171040,SEI BEDUK,2171040,2171
2171041,SAGULUNG,2171041,2171
2171050,NONGSA,2171050,2171
2171051,BATAM KOTA,2171051,2171
2171060,SEKUPANG,2171060,2171
2171061,BATU AJI,2171061,2171
2171070,LUBUK BAJA,2171070,2171
2171080,BATU AMPAR,2171080,2171
2171081,BENGKONG,2171081,2171
2172010,BUKIT BESTARI,2172010,2172
2172020,TANJUNGPINANG TIMUR,2172020,2172
2172030,TANJUNGPINANG KOTA,2172030,2172
2172040,TANJUNGPINANG BARAT,2172040,2172
3101010,KEPULAUAN SERIBU SELATAN,3101010,3101
3101020,KEPULAUAN SERIBU UTARA,3101020,3101
3171010,JAGAKARSA,3171010,3171
3171020,PASAR MINGGU,3171020,3171
3171030,CILANDAK,3171030,3171
3171040,PESANGGRAHAN,3171040,3171
3171050,KEBAYORAN LAMA,3171050,3171
3171060,KEBAYORAN BARU,3171060,3171
3171070,MAMPANG PRAPATAN,3171070,3171
3171080,PANCORAN,3171080,3171
3171090,TEBET,3171090,3171
3171100,SETIA BUDI,3171100,3171
3172010,PASAR REBO,3172010,3172
3172020,CIRACAS,3172020,3172
3172030,CIPAYUNG,3172030,3172
3172040,MAKASAR,3172040,3172
3172050,KRAMAT JATI,3172050,3172
3172060,JATINEGARA,3172060,3172
3172070,DUREN SAWIT,3172070,3172
3172080,CAKUNG,3172080,3172
3172090,PULO GADUNG,3172090,3172
3172100,MATRAMAN,3172100,3172
3173010,TANAH ABANG,3173010,3173
3173020,MENTENG,3173020,3173
3173030,SENEN,3173030,3173
3173040,JOHAR BARU,3173040,3173
3173050,CEMPAKA PUTIH,3173050,3173
3173060,KEMAYORAN,3173060,3173
3173070,SAWAH BESAR,3173070,3173
3173080,GAMBIR,3173080,3173
3174010,KEMBANGAN,3174010,3174
3174020,KEBON JERUK,3174020,3174
3174030,PALMERAH,3174030,3174
3174040,GROGOL PETAMBURAN,3174040,3174
3174050,TAMBORA,3174050,3174
3174060,TAMAN SARI,3174060,3174
3174070,CENGKARENG,3174070,3174
3174080,KALI DERES,3174080,3174
3175010,PENJARINGAN,3175010,3175
3175020,PADEMANGAN,3175020,3175
3175030,TANJUNG PRIOK,3175030,3175
3175040,KOJA,3175040,3175
3175050,KELAPA GADING,3175050,3175
3175060,CILINCING,3175060,3175
3201010,NANGGUNG,3201010,3201
3201020,LEUWILIANG,3201020,3201
3201021,LEUWISADENG,3201021,3201
3201030,PAMIJAHAN,3201030,3201
3201040,CIBUNGBULANG,3201040,3201
3201050,CIAMPEA,3201050,3201
3201051,TENJOLAYA,3201051,3201
3201060,DRAMAGA,3201060,3201
3201070,CIOMAS,3201070,3201
3201071,TAMANSARI,3201071,3201
3201080,CIJERUK,3201080,3201
3201081,CIGOMBONG,3201081,3201
3201090,CARINGIN,3201090,3201
3201100,CIAWI,3201100,3201
3201110,CISARUA,3201110,3201
3201120,MEGAMENDUNG,3201120,3201
3201130,SUKARAJA,3201130,3201
3201140,BABAKAN MADANG,3201140,3201
3201150,SUKAMAKMUR,3201150,3201
3201160,CARIU,3201160,3201
3201161,TANJUNGSARI,3201161,3201
3201170,JONGGOL,3201170,3201
3201180,CILEUNGSI,3201180,3201
3201181,KELAPA NUNGGAL,3201181,3201
3201190,GUNUNG PUTRI,3201190,3201
3201200,CITEUREUP,3201200,3201
3201210,CIBINONG,3201210,3201
3201220,BOJONG GEDE,3201220,3201
3201221,TAJUR HALANG,3201221,3201
3201230,KEMANG,3201230,3201
3201231,RANCA BUNGUR,3201231,3201
3201240,PARUNG,3201240,3201
3201241,CISEENG,3201241,3201
3201250,GUNUNG SINDUR,3201250,3201
3201260,RUMPIN,3201260,3201
3201270,CIGUDEG,3201270,3201
3201271,SUKAJAYA,3201271,3201
3201280,JASINGA,3201280,3201
3201290,TENJO,3201290,3201
3201300,PARUNG PANJANG,3201300,3201
3202010,CIEMAS,3202010,3202
3202020,CIRACAP,3202020,3202
3202021,WALURAN,3202021,3202
3202030,SURADE,3202030,3202
3202031,CIBITUNG,3202031,3202
3202040,JAMPANG KULON,3202040,3202
3202041,CIMANGGU,3202041,3202
3202050,KALI BUNDER,3202050,3202
3202060,TEGAL BULEUD,3202060,3202
3202070,CIDOLOG,3202070,3202
3202080,SAGARANTEN,3202080,3202
3202081,CIDADAP,3202081,3202
3202082,CURUGKEMBAR,3202082,3202
3202090,PABUARAN,3202090,3202
3202100,LENGKONG,3202100,3202
3202110,PALABUHANRATU,3202110,3202
3202111,SIMPENAN,3202111,3202
3202120,WARUNG KIARA,3202120,3202
3202121,BANTARGADUNG,3202121,3202
3202130,JAMPANG TENGAH,3202130,3202
3202131,PURABAYA,3202131,3202
3202140,CIKEMBAR,3202140,3202
3202150,NYALINDUNG,3202150,3202
3202160,GEGER BITUNG,3202160,3202
3202170,SUKARAJA,3202170,3202
3202171,KEBONPEDES,3202171,3202
3202172,CIREUNGHAS,3202172,3202
3202173,SUKALARANG,3202173,3202
3202180,SUKABUMI,3202180,3202
3202190,KADUDAMPIT,3202190,3202
3202200,CISAAT,3202200,3202
3202201,GUNUNGGURUH,3202201,3202
3202210,CIBADAK,3202210,3202
3202211,CICANTAYAN,3202211,3202
3202212,CARINGIN,3202212,3202
3202220,NAGRAK,3202220,3202
3202221,CIAMBAR,3202221,3202
3202230,CICURUG,3202230,3202
3202240,CIDAHU,3202240,3202
3202250,PARAKAN SALAK,3202250,3202
3202260,PARUNG KUDA,3202260,3202
3202261,BOJONG GENTENG,3202261,3202
3202270,KALAPA NUNGGAL,3202270,3202
3202280,CIKIDANG,3202280,3202
3202290,CISOLOK,3202290,3202
3202291,CIKAKAK,3202291,3202
3202300,KABANDUNGAN,3202300,3202
3203010,AGRABINTA,3203010,3203
3203011,LELES,3203011,3203
3203020,SINDANGBARANG,3203020,3203
3203030,CIDAUN,3203030,3203
3203040,NARINGGUL,3203040,3203
3203050,CIBINONG,3203050,3203
3203051,CIKADU,3203051,3203
3203060,TANGGEUNG,3203060,3203
3203061,PASIRKUDA,3203061,3203
3203070,KADUPANDAK,3203070,3203
3203071,CIJATI,3203071,3203
3203080,TAKOKAK,3203080,3203
3203090,SUKANAGARA,3203090,3203
3203100,PAGELARAN,3203100,3203
3203110,CAMPAKA,3203110,3203
3203111,CAMPAKAMULYA,3203111,3203
3203120,CIBEBER,3203120,3203
3203130,WARUNGKONDANG,3203130,3203
3203131,GEKBRONG,3203131,3203
3203140,CILAKU,3203140,3203
3203150,SUKALUYU,3203150,3203
3203160,BOJONGPICUNG,3203160,3203
3203161,HAURWANGI,3203161,3203
3203170,CIRANJANG,3203170,3203
3203180,MANDE,3203180,3203
3203190,KARANGTENGAH,3203190,3203
3203200,CIANJUR,3203200,3203
3203210,CUGENANG,3203210,3203
3203220,PACET,3203220,3203
3203221,CIPANAS,3203221,3203
3203230,SUKARESMI,3203230,3203
3203240,CIKALONGKULON,3203240,3203
3204010,CIWIDEY,3204010,3204
3204011,RANCABALI,3204011,3204
3204020,PASIRJAMBU,3204020,3204
3204030,CIMAUNG,3204030,3204
3204040,PANGALENGAN,3204040,3204
3204050,KERTASARI,3204050,3204
3204060,PACET,3204060,3204
3204070,IBUN,3204070,3204
3204080,PASEH,3204080,3204
3204090,CIKANCUNG,3204090,3204
3204100,CICALENGKA,3204100,3204
3204101,NAGREG,3204101,3204
3204110,RANCAEKEK,3204110,3204
3204120,MAJALAYA,3204120,3204
3204121,SOLOKAN JERUK,3204121,3204
3204130,CIPARAY,3204130,3204
3204140,BALEENDAH,3204140,3204
3204150,ARJASARI,3204150,3204
3204160,BANJARAN,3204160,3204
3204161,CANGKUANG,3204161,3204
3204170,PAMEUNGPEUK,3204170,3204
3204180,KATAPANG,3204180,3204
3204190,SOREANG,3204190,3204
3204191,KUTAWARINGIN,3204191,3204
3204250,MARGAASIH,3204250,3204
3204260,MARGAHAYU,3204260,3204
3204270,DAYEUHKOLOT,3204270,3204
3204280,BOJONGSOANG,3204280,3204
3204290,CILEUNYI,3204290,3204
3204300,CILENGKRANG,3204300,3204
3204310,CIMENYAN,3204310,3204
3205010,CISEWU,3205010,3205
3205011,CARINGIN,3205011,3205
3205020,TALEGONG,3205020,3205
3205030,BUNGBULANG,3205030,3205
3205031,MEKARMUKTI,3205031,3205
3205040,PAMULIHAN,3205040,3205
3205050,PAKENJENG,3205050,3205
3205060,CIKELET,3205060,3205
3205070,PAMEUNGPEUK,3205070,3205
3205080,CIBALONG,3205080,3205
3205090,CISOMPET,3205090,3205
3205100,PEUNDEUY,3205100,3205
3205110,SINGAJAYA,3205110,3205
3205111,CIHURIP,3205111,3205
3205120,CIKAJANG,3205120,3205
3205130,BANJARWANGI,3205130,3205
3205140,CILAWU,3205140,3205
3205150,BAYONGBONG,3205150,3205
3205151,CIGEDUG,3205151,3205
3205160,CISURUPAN,3205160,3205
3205161,SUKARESMI,3205161,3205
3205170,SAMARANG,3205170,3205
3205171,PASIRWANGI,3205171,3205
3205181,TAROGONG KIDUL,3205181,3205
3205182,TAROGONG KALER,3205182,3205
3205190,GARUT KOTA,3205190,3205
3205200,KARANGPAWITAN,3205200,3205
3205210,WANARAJA,3205210,3205
3205211,SUCINARAJA,3205211,3205
3205212,PANGATIKAN,3205212,3205
3205220,SUKAWENING,3205220,3205
3205221,KARANGTENGAH,3205221,3205
3205230,BANYURESMI,3205230,3205
3205240,LELES,3205240,3205
3205250,LEUWIGOONG,3205250,3205
3205260,CIBATU,3205260,3205
3205261,KERSAMANAH,3205261,3205
3205270,CIBIUK,3205270,3205
3205280,KADUNGORA,3205280,3205
3205290,BLUBUR LIMBANGAN,3205290,3205
3205300,SELAAWI,3205300,3205
3205310,MALANGBONG,3205310,3205
3206010,CIPATUJAH,3206010,3206
3206020,KARANGNUNGGAL,3206020,3206
3206030,CIKALONG,3206030,3206
3206040,PANCATENGAH,3206040,3206
3206050,CIKATOMAS,3206050,3206
3206060,CIBALONG,3206060,3206
3206061,PARUNGPONTENG,3206061,3206
3206070,BANTARKALONG,3206070,3206
3206071,BOJONGASIH,3206071,3206
3206072,CULAMEGA,3206072,3206
3206080,BOJONGGAMBIR,3206080,3206
3206090,SODONGHILIR,3206090,3206
3206100,TARAJU,3206100,3206
3206110,SALAWU,3206110,3206
3206111,PUSPAHIANG,3206111,3206
3206120,TANJUNGJAYA,3206120,3206
3206130,SUKARAJA,3206130,3206
3206140,SALOPA,3206140,3206
3206141,JATIWARAS,3206141,3206
